slug,language,title,grade_level,version,filename
textbook-civilwar-spanish,es,"Después de 150 años, las escuelas siguen siendo campo de batalla a la hora de interpretar la Guerra deSecesión",12.0,0,textbook-civilwar-spanish.es.0.txt
textbook-civilwar-spanish,es,"Después de 150 años, las escuelas siguen siendo campo de batalla en torno a las causas de la Guerra de Secesión",9.0,1,textbook-civilwar-spanish.es.1.txt
textbook-civilwar-spanish,es,"Después de 150 años, los historiadores siguen batallando sobre la interpretación de la Guerra de Secesión",7.0,2,textbook-civilwar-spanish.es.2.txt
textbook-civilwar-spanish,es,"Después de 150 años, continúa la batalla sobre las causas de la Guerra de Secesión",5.0,3,textbook-civilwar-spanish.es.3.txt
textbook-civilwar-spanish,es,"Después de 150 años, continúa la batalla sobre lo que ocurrió en la Guerra de Secesión",3.0,4,textbook-civilwar-spanish.es.4.txt
textbook-complaint,en,"""Workers"" or slaves? Textbook maker backtracks after mother's complaint",12.0,0,textbook-complaint.en.0.txt
textbook-complaint,en,"""Workers"" or slaves? Textbook maker backtracks after mother's complaint",9.0,1,textbook-complaint.en.1.txt
textbook-complaint,en,"""Workers"" or slaves? Mom's complaint draws apology from textbook maker",7.0,2,textbook-complaint.en.2.txt
textbook-complaint,en,"Teen's mom complains about history textbook, and publisher apologizes",5.0,3,textbook-complaint.en.3.txt
textbook-complaint,en,"Were slaves just ""workers?"" Book maker apologizes after mom complains",3.0,4,textbook-complaint.en.4.txt
textbooks-venezuela,en,"Venezuelan textbooks teach math, science, socialism",12.0,0,textbooks-venezuela.en.0.txt
textbooks-venezuela,en,Textbook burning in Venezuela,7.0,1,textbooks-venezuela.en.1.txt
textbooks-venezuela,en,Venezuelan textbooks anger many parents,6.0,2,textbooks-venezuela.en.2.txt
textbooks-venezuela,en,Lessons don't add up in Venezuelan textbooks,5.0,3,textbooks-venezuela.en.3.txt
textbooks-venezuela,en,School books in Venezuela making many parents angry,4.0,4,textbooks-venezuela.en.4.txt
texting-driving,en,Distracted driving danger is group's focus,12.0,0,texting-driving.en.0.txt
texting-driving,en,Spreading the message that texting while driving can kill you,8.0,1,texting-driving.en.1.txt
texting-driving,en,Text Kills spreads the grim word: Texting and driving will kill you,6.0,2,texting-driving.en.2.txt
texting-driving,en,"Distracted driving kills, a company shows U.S. teens",5.0,3,texting-driving.en.3.txt
texting-driving,en,Showing U.S. teens the dangers of distracted driving,4.0,4,texting-driving.en.4.txt
thai-hungergames,en,"""Hunger Games"" salute leads to arrests of Thai protesters",12.0,0,thai-hungergames.en.0.txt
thai-hungergames,en,"Student protesters arrested for giving ""Mockingjay"" salute to leaders",9.0,1,thai-hungergames.en.1.txt
thai-hungergames,en,"""Hunger Games"" salute now banned by Thailand's military leaders",7.0,2,thai-hungergames.en.2.txt
thai-hungergames,en,"Imitating the movie ""Mockingjay,"" protesters get arrested in Thailand",6.0,3,thai-hungergames.en.3.txt
thai-hungergames,en,"Thailand's army arrests students for using salute from ""Hunger Games""",4.0,4,thai-hungergames.en.4.txt
thai-hungergames-spanish,es,Manifestantes tailandeses son arrestados por hacer saludo de 'Los juegos del hambre',12.0,0,thai-hungergames-spanish.es.0.txt
thai-hungergames-spanish,es,Estudiantes manifestantes son arrestados por usar el saludo de 'Sinsajo' ante los líderes,9.0,1,thai-hungergames-spanish.es.1.txt
thai-hungergames-spanish,es,Líderes militares en Tailandia ahora prohíben el saludo de 'Los juegos del hambre',7.0,2,thai-hungergames-spanish.es.2.txt
thai-hungergames-spanish,es,Arrestan a manifestantes en Tailandia por imitar gestos de la película 'Sinsajo',6.0,3,thai-hungergames-spanish.es.3.txt
thai-hungergames-spanish,es,Arrestan estudiantes en Tailandia por copiar el saludo de 'Los juegos del hambre',4.0,4,thai-hungergames-spanish.es.4.txt
thailand-pirates,en,Pirate fishing's toll means high stakes on the high seas,12.0,0,thailand-pirates.en.0.txt
thailand-pirates,en,Big profits lure pirates to fish Arctic species down to dwindling numbers ,9.0,1,thailand-pirates.en.1.txt
thailand-pirates,en,"Pirates' illegal methods net them big money, threaten Arctic fish survival",7.0,2,thailand-pirates.en.2.txt
thailand-pirates,en,"Pirates' fishing nets them big money, puts Arctic fish in danger",5.0,3,thailand-pirates.en.3.txt
thailand-pirates,en,"Pirates pull in big cash with big catch, put fish at risk",3.0,4,thailand-pirates.en.4.txt
thailand-pirates-spanish,es,Estragos ocasionados por pesca pirata supone grandes riesgos en alta mar,12.0,0,thailand-pirates-spanish.es.0.txt
thailand-pirates-spanish,es,Barcos de pesca pirata se las ingenian para huir de las autoridades,9.0,1,thailand-pirates-spanish.es.1.txt
thailand-pirates-spanish,es,Barcos de pesca ilegal acaban con poblaciones de róbalo chileno,7.0,2,thailand-pirates-spanish.es.2.txt
thailand-pirates-spanish,es,Persiguen barcos para detener la pesca ilegal,5.0,3,thailand-pirates-spanish.es.3.txt
thailand-pirates-spanish,es,Pesca ilegal pone en peligro a los peces,3.0,4,thailand-pirates-spanish.es.4.txt
thanksgiving-hannukah,en,Gobble tov! American Jews ready for Thanksgivukkah,12.0,0,thanksgiving-hannukah.en.0.txt
thanksgiving-hannukah,en,"Please pass the pumpkin latkes, it's Thanksgivukkah",8.0,1,thanksgiving-hannukah.en.1.txt
thanksgiving-hannukah,en,"A menurkey for Thanksgivukkah, but don't carve it",6.0,2,thanksgiving-hannukah.en.2.txt
thanksgiving-hannukah,en,Lighting the menurkey candle on Thanksgivukkah,5.0,3,thanksgiving-hannukah.en.3.txt
thanksgiving-hannukah,en,When Thanksgiving meets Hanukkah you get (what else?) Thanksgivukkah,4.0,4,thanksgiving-hannukah.en.4.txt
thatcher-obit,en,"Great Britain's ""Iron Lady"" dies at 87",9.0,0,thatcher-obit.en.0.txt
thatcher-obit,en,"Great Britain's ""Iron Lady"" dies at 87",6.0,1,thatcher-obit.en.1.txt
thatcher-obit,en,"Great Britain's ""Iron Lady"" dies at 87",5.0,2,thatcher-obit.en.2.txt
thatcher-obit,en,"Great Britain's ""Iron Lady"" dies at 87",4.0,3,thatcher-obit.en.3.txt
themepark-animalresearch,en,Theme parks tout their contributions to scientific research,12.0,0,themepark-animalresearch.en.0.txt
themepark-animalresearch,en,Animal research at theme parks is increasingly under the microscope,9.0,1,themepark-animalresearch.en.1.txt
themepark-animalresearch,en,Theme parks promote their scientific research,6.0,2,themepark-animalresearch.en.2.txt
themepark-animalresearch,en,Animal theme parks also conduct science research,4.0,3,themepark-animalresearch.en.3.txt
themepark-animalresearch,en,Animal theme parks increasingly include important science,2.0,4,themepark-animalresearch.en.4.txt
themepark-foodapps,en,Theme parks introduce food apps for restaurant orders,12.0,0,themepark-foodapps.en.0.txt
themepark-foodapps,en,"Don't worry, be appy. Theme parks use food apps so visitors can skip lines",8.0,1,themepark-foodapps.en.1.txt
themepark-foodapps,en,Appy feet: Theme park guests skip lines by ordering food ahead of time,6.0,2,themepark-foodapps.en.2.txt
themepark-foodapps,en,Appy meals: Theme parks let you skip lines by ordering food on your phone,4.0,3,themepark-foodapps.en.3.txt
themepark-foodapps,en,"Look kids, no lines! Disney World lets you order food on your phone ",3.0,4,themepark-foodapps.en.4.txt
tiananmen-square,en,Scholars discuss Tiananmen Square massacre's 25th anniversary,12.0,0,tiananmen-square.en.0.txt
tiananmen-square,en,"Talking, in code, about the Tiananmen massacre 25 years ago",8.0,1,tiananmen-square.en.1.txt
tiananmen-square,en,"Tanks rolled in Beijing 25 years ago, but aren't talked about in China",7.0,2,tiananmen-square.en.2.txt
tiananmen-square,en,"China crushed protests 25 years ago, and won't let its people talk of it ",6.0,3,tiananmen-square.en.3.txt
tiananmen-square,en,China prevents people from talking about a forbidden anniversary,5.0,4,tiananmen-square.en.4.txt
tibet-princess,en,Reversals of fortune for a Tibetan princess,12.0,0,tibet-princess.en.0.txt
tibet-princess,en,"A Tibetan princess, once exiled, finds her way back to peace",7.0,1,tibet-princess.en.1.txt
tibet-princess,en,Lost Tibetan kingdom still has a proud princess,6.0,2,tibet-princess.en.2.txt
tibet-princess,en,Tibetan princess without a kingdom,4.0,3,tibet-princess.en.3.txt
tibet-princess,en,A lost princess is happy again,2.0,4,tibet-princess.en.4.txt
tibetans-genes,en,Tibetans get high-altitude edge from extinct Denisovans' genes,12.0,0,tibetans-genes.en.0.txt
tibetans-genes,en,Tibetans can trace ancestry to extinct Denisovans,9.0,1,tibetans-genes.en.1.txt
tibetans-genes,en,There's a gene for life in high-altitude Tibet,7.0,2,tibetans-genes.en.2.txt
tibetans-genes,en,Secrets of Tibetan mountain living,5.0,3,tibetans-genes.en.3.txt
tibetans-genes,en,Tibetans find long-lost extinct cousins,4.0,4,tibetans-genes.en.4.txt
tiger-comeback,en,Siberian tigers making a comeback in China,12.0,0,tiger-comeback.en.0.txt
tiger-comeback,en,Siberian tigers come back from the brink of extinction in China,9.0,1,tiger-comeback.en.1.txt
tiger-comeback,en,Siberian tigers make a deadly comeback in China,7.0,2,tiger-comeback.en.2.txt
tiger-comeback,en,Mauled livestock a sure sign of the Siberian tiger's comeback in China,5.0,3,tiger-comeback.en.3.txt
tiger-comeback,en,They're back:  Siberian tigers on the prowl in China,4.0,4,tiger-comeback.en.4.txt
timber-tigers,en,"Illegal Russian logging threatens endangered tiger, wildlife advocates say",9.0,0,timber-tigers.en.0.txt
timber-tigers,en,Illegal Russian logging hurts endangered tigers,7.0,1,timber-tigers.en.1.txt
timber-tigers,en,Illegal Russian logging puts rare tigers in danger,5.0,2,timber-tigers.en.2.txt
timber-tigers,en,Illegal Russian tree cutting may be killing rare tigers,4.0,3,timber-tigers.en.3.txt
time-popefrancis,en,Pope Francis is Time's Person of the Year,12.0,0,time-popefrancis.en.0.txt
time-popefrancis,en,"""The people's pope,"" Francis, named Time's Person of the Year",9.0,1,time-popefrancis.en.1.txt
time-popefrancis,en,Pope Francis named Time's Person of the Year,6.0,2,time-popefrancis.en.2.txt
time-popefrancis,en,Time names Pope Francis Person of the Year,5.0,3,time-popefrancis.en.3.txt
time-popefrancis,en,Pope Francis chosen Time's Person of the Year,4.0,4,time-popefrancis.en.4.txt
timetravel-paradox,en,"Time travel simulation resolves ""grandfather paradox""",12.0,0,timetravel-paradox.en.0.txt
timetravel-paradox,en,"People can't travel to the past, but scientists not so sure about quarks",9.0,1,timetravel-paradox.en.1.txt
timetravel-paradox,en,"Time travel may be possible for certain tiny particles, but probably not",8.0,2,timetravel-paradox.en.2.txt
timetravel-paradox,en,"Tiny particles may be able to travel in time, scientists say — or maybe not",6.0,3,timetravel-paradox.en.3.txt
timetravel-paradox,en,"Time travel is a fun idea, but scientists can't test it on people, just with math",4.0,4,timetravel-paradox.en.4.txt
tobacco-picking,en,Report highlights child labor on U.S. tobacco farms,12.0,0,tobacco-picking.en.0.txt
tobacco-picking,en,Children in America work long hours harvesting tobacco and many get sick,9.0,1,tobacco-picking.en.1.txt
tobacco-picking,en,Child workers are getting sick while harvesting tobacco on U.S. farms,7.0,2,tobacco-picking.en.2.txt
tobacco-picking,en,Group pushes to protect children working on U.S. tobacco farms,6.0,3,tobacco-picking.en.3.txt
tobacco-picking,en,Report says children are getting sick working on American tobacco farms,4.0,4,tobacco-picking.en.4.txt
tomatopickers-humanrights,en,Tomato pickers persuade companies to sign on to human rights movement,12.0,0,tomatopickers-humanrights.en.0.txt
tomatopickers-humanrights,en,Tomato pickers coax huge companies to improve farmworker treatment,8.0,1,tomatopickers-humanrights.en.1.txt
tomatopickers-humanrights,en,Tomato pickers win support of huge markets to improve work conditions,6.0,2,tomatopickers-humanrights.en.2.txt
tomatopickers-humanrights,en,Tomato workers fight bad treatment and win help from big companies,4.0,3,tomatopickers-humanrights.en.3.txt
tomatopickers-humanrights,en,Workers who pick tomatoes finally get help from big companies,3.0,4,tomatopickers-humanrights.en.4.txt
tomatopickers-humanrights-spanish,es,Cosechadores de tomates convencen a compañías a participar de un movimiento para los derechos humanos,12.0,0,tomatopickers-humanrights-spanish.es.0.txt
tomatopickers-humanrights-spanish,es,Los cosechadores de tomates convencen a las grandes compañías para que mejoren sus condiciones de trabajo,8.0,1,tomatopickers-humanrights-spanish.es.1.txt
tomatopickers-humanrights-spanish,es,Las grandes compañías de alimentos apoyan que los cosechadores de tomates tengan mejores condiciones de trabajo,6.0,2,tomatopickers-humanrights-spanish.es.2.txt
tomatopickers-humanrights-spanish,es,Los cosechadores de tomates luchan en contra del maltrato y consiguen el apoyo de las grandes compañías de alimentos,4.0,3,tomatopickers-humanrights-spanish.es.3.txt
tomatopickers-humanrights-spanish,es,Los trabajadores que recogen tomates reciben ayuda de las grandes compañías de comida,3.0,4,tomatopickers-humanrights-spanish.es.4.txt
tooth-enamel,en,The surprising (and fishy) origin of tooth enamel,12.0,0,tooth-enamel.en.0.txt
tooth-enamel,en,Study: Enamel on teeth evolved from scales on fish,9.0,1,tooth-enamel.en.1.txt
tooth-enamel,en,Here's something fishy: Tooth enamel evolved from fish scales,7.0,2,tooth-enamel.en.2.txt
tooth-enamel,en,Evolution of tooth enamel is – and isn't – a fish story,5.0,3,tooth-enamel.en.3.txt
tooth-enamel,en,What was once on fish scales is now on your teeth,3.0,4,tooth-enamel.en.4.txt
tornado-drone,en,Scientists hope to predict tornadoes by using little drones,12.0,0,tornado-drone.en.0.txt
tornado-drone,en,"Using a drone to track a cone, a deadly twister",9.0,1,tornado-drone.en.1.txt
tornado-drone,en,Into the storm: Using drones to track twisters,7.0,2,tornado-drone.en.2.txt
tornado-drone,en,From battlefield to cornfield: Using drones to track twisters,5.0,3,tornado-drone.en.3.txt
tornado-drone,en,Using drones to give more warning for tornadoes,4.0,4,tornado-drone.en.4.txt
tornado-drone,en,Drones give more warning for tornadoes,3.0,5,tornado-drone.en.5.txt
tornado-saferooms,en,"Tornado touches off new interest in safe rooms, architect says",12.0,0,tornado-saferooms.en.0.txt
tornado-saferooms,en,Architect designs tornado shelters for schools,8.0,1,tornado-saferooms.en.1.txt
tornado-saferooms,en,Company designs tornado-safe rooms for schools,6.0,2,tornado-saferooms.en.2.txt
tornado-saferooms,en,Keeping school kids safe from deadly tornadoes,5.0,3,tornado-saferooms.en.3.txt
tornado-saferooms,en,Keeping school kids safe from deadly twisters,4.0,4,tornado-saferooms.en.4.txt
tornado-warnings,en,"Forecasts, warnings spared lives from tornadoes",12.0,0,tornado-warnings.en.0.txt
tornado-warnings,en,Weather warnings save lives as tornadoes flatten Midwest towns,8.0,1,tornado-warnings.en.1.txt
tornado-warnings,en,"As tornadoes hit Midwest, faster warnings got people to safety",7.0,2,tornado-warnings.en.2.txt
tornado-warnings,en,Early tornado warnings kept many out of harm's way in Midwest,5.0,3,tornado-warnings.en.3.txt
tornado-warnings,en,Many warned in time to get to safety as severe storms hit Midwest,4.0,4,tornado-warnings.en.4.txt
tortoise-shells,en,Rare tortoises are branded to make them unattractive to poachers,12.0,0,tortoise-shells.en.0.txt
tortoise-shells,en,"They've given it a number, and taken away its black market value",7.0,1,tortoise-shells.en.1.txt
tortoise-shells,en,Carving codes on the shells of turtles and tortoises to protect them,6.0,2,tortoise-shells.en.2.txt
tortoise-shells,en,"These turtles and tortoises get marked for life, and that's the point",4.0,3,tortoise-shells.en.3.txt
tortoise-shells,en,Playing a shell game against poachers,3.0,4,tortoise-shells.en.4.txt
torture-report,en,"Brutal CIA questioning didn't work, report says",12.0,0,torture-report.en.0.txt
torture-report,en,Senate releases controversial report on CIA torture,9.0,1,torture-report.en.1.txt
torture-report,en,Senate says CIA torture techniques ineffective,7.0,2,torture-report.en.2.txt
torture-report,en,Lawmakers release report of CIA torture,6.0,3,torture-report.en.3.txt
torture-report,en,Lawmakers find problems with CIA's treatment of U.S. enemies,4.0,4,torture-report.en.4.txt
torturereport-procon,en,PRO/CON: Will the release of the CIA torture report put Americans at risk?,12.0,0,torturereport-procon.en.0.txt
torturereport-procon,en,PRO/CON: Does the CIA torture report hurt the U.S. and its interests?,9.0,1,torturereport-procon.en.1.txt
torturereport-procon,en,PRO/CON: Will the CIA torture report put the U.S. at risk?,7.0,2,torturereport-procon.en.2.txt
torturereport-procon,en,PRO/CON: Does the CIA torture report put the U.S. in danger?,6.0,3,torturereport-procon.en.3.txt
torturereport-procon,en,PRO/CON: Will the CIA torture hurt U.S.?,5.0,4,torturereport-procon.en.4.txt
toy-injuries,en,Warning: Scooters and other toys may be hazardous to a child's health,10.0,0,toy-injuries.en.0.txt
toy-injuries,en,Unsafe at scooter speed? It depends,8.0,1,toy-injuries.en.1.txt
toy-injuries,en,Study says scooter and skateboard spills injure more kids than other toys,6.0,2,toy-injuries.en.2.txt
toy-injuries,en,Should your parents think twice about getting you a scooter?,4.0,3,toy-injuries.en.3.txt
toy-injuries,en,Be careful on that scooter,3.0,4,toy-injuries.en.4.txt
toyoda-obit,en,"Eiji Toyoda, who helped family's firm change auto industry, dies at 100",12.0,0,toyoda-obit.en.0.txt
toyoda-obit,en,"Toyota bids ""sayonara"" to the grandfather of Lexus and the Corolla",8.0,1,toyoda-obit.en.1.txt
toyoda-obit,en,"Eiji Toyoda, who steered Japanese carmaker Toyota to success, dies at 100",6.0,2,toyoda-obit.en.2.txt
toyoda-obit,en,A century-old auto executive leaves a lasting legacy on world's roadways,5.0,3,toyoda-obit.en.3.txt
toyoda-obit,en,Toyota's former president dies at 100,4.0,4,toyoda-obit.en.4.txt
toyota-robots,en,"Toyota harbors big ambitions for ""partner robot"" business",12.0,0,toyota-robots.en.0.txt
toyota-robots,en,"Is there a robot in your future? Toyota plans to build ""partners""",9.0,1,toyota-robots.en.1.txt
toyota-robots,en,"Toyota plans for a future full of ""partner robots""",7.0,2,toyota-robots.en.2.txt
toyota-robots,en,Toyota works on robots that can help older people,4.0,3,toyota-robots.en.3.txt
toyota-robots,en,Car company Toyota wants to make helpful robots,2.0,4,toyota-robots.en.4.txt
toyota-robots-spanish,es,"Toyota espera afianzar liderazgoen el ámbito de los ""robots compañeros""",12.0,0,toyota-robots-spanish.es.0.txt
toyota-robots-spanish,es,"¿Robots en el futuro? Toyota creará ""robots compañeros""",9.0,1,toyota-robots-spanish.es.1.txt
toyota-robots-spanish,es,"Toyota tiene planes para un futuro lleno de ""robots compañeros""",7.0,2,toyota-robots-spanish.es.2.txt
toyota-robots-spanish,es,Toyota quiere hacer robots que ayuden a las personas mayores,4.0,3,toyota-robots-spanish.es.3.txt
toyota-robots-spanish,es,La compañía de autos Toyota quiere hacer robots útiles,2.0,4,toyota-robots-spanish.es.4.txt
toysales-comeback,en,Toys have best year in a decade,12.0,0,toysales-comeback.en.0.txt
toysales-comeback,en,It's beginning to look a lot like toy shopping time and retailers are giddy,9.0,1,toysales-comeback.en.1.txt
toysales-comeback,en,Toymakers look forward to crowded stores and lots of people buying,7.0,2,toysales-comeback.en.2.txt
toysales-comeback,en,"Toy stores are crowded with shoppers, making toy companies very happy",5.0,3,toysales-comeback.en.3.txt
toysales-comeback,en,Movie and tech toys are popular this year,3.0,4,toysales-comeback.en.4.txt
trail-angels,en,"""Wild"" life: Trail angels help keep Pacific Crest hikers on the path",12.0,0,trail-angels.en.0.txt
trail-angels,en,"Network of ""trail angels"" embrace Pacific Crest hikers",8.0,1,trail-angels.en.1.txt
trail-angels,en,"""Angels"" on the Pacific Crest Trail",7.0,2,trail-angels.en.2.txt
trail-angels,en,"Pacific Crest Trail lined with ""angels""",5.0,3,trail-angels.en.3.txt
trail-angels,en,"Hikers find ""trail angels"" along the way",4.0,4,trail-angels.en.4.txt
train-derailment,en,"NYC train derailment kills 4, hurts more than 60 ",12.0,0,train-derailment.en.0.txt
train-derailment,en,"Commuter train bound for New York derails, killing four and injuring scores",8.0,1,train-derailment.en.1.txt
train-derailment,en,Four killed and many hurt as New York commuter train derails,6.0,2,train-derailment.en.2.txt
train-derailment,en,"Passenger train derails, killing four and hurting more than 60",5.0,3,train-derailment.en.3.txt
train-derailment,en,"Train runs off the tracks in New York, killing four and hurting many others",4.0,4,train-derailment.en.4.txt
transportation-hyperloop,en,The Hyperloop: L.A. to S.F. in 30 minutes? ,12.0,0,transportation-hyperloop.en.0.txt
transportation-hyperloop,en,L.A. industrialist calls his Hyperloop faster than a speeding bullet train,8.0,1,transportation-hyperloop.en.1.txt
transportation-hyperloop,en,A dream project: 30-minute hyper trip from L.A. to San Francisco,7.0,2,transportation-hyperloop.en.2.txt
transportation-hyperloop,en,SpaceX founder comes up with Space Age design for hyper-speed land travel,5.0,3,transportation-hyperloop.en.3.txt
transportation-hyperloop,en,California Dreaming: Hyperloop trip from L.A. to San Fran in 30 minutes,4.0,4,transportation-hyperloop.en.4.txt
trekking-women,en,Women reach the top in Nepal's trekking industry,12.0,0,trekking-women.en.0.txt
trekking-women,en,Sisters defy Nepal's traditions with successful mountain trekking business,8.0,1,trekking-women.en.1.txt
trekking-women,en,Women guiding mountain trekkers alongside men in Nepal,6.0,2,trekking-women.en.2.txt
trekking-women,en,Mountain trekkers in Nepal can ask for women guides,4.0,3,trekking-women.en.3.txt
trekking-women,en,Many guides on the mountain trails in Nepal are women,3.0,4,trekking-women.en.4.txt
trex-discovery,en,"Fossils suggest T. rex was, indeed, king of the food chain",12.0,0,trex-discovery.en.0.txt
trex-discovery,en,"A fossil find shows T. rex hunted its food, and didn't just scavenge",9.0,1,trex-discovery.en.1.txt
trex-discovery,en,"King of the tyrant lizards, T. rex, lived up to its name, fossils show",7.0,2,trex-discovery.en.2.txt
trex-discovery,en,"Dinosaur king did reign supreme on the food chain, fossils indicate",5.0,3,trex-discovery.en.3.txt
trex-discovery,en,"T. rex hunted its food, when it wasn't scavenging a free (dead) meal",4.0,4,trex-discovery.en.4.txt
tribe-marijuana,en,Yakama tribe just says no to Washington state's legal pot market,12.0,0,tribe-marijuana.en.0.txt
tribe-marijuana,en,Yakama want no part of legal pot market,8.0,1,tribe-marijuana.en.1.txt
tribe-marijuana,en,"No marijuana on our lands, the Yakama vow",6.0,2,tribe-marijuana.en.2.txt
tribe-marijuana,en,Yakama people won't permit pot on their land,5.0,3,tribe-marijuana.en.3.txt
tribe-marijuana,en,Yakama want no part of legal pot market,4.0,4,tribe-marijuana.en.4.txt
tribeconflict-coal,en,"In dispute over coal mine project, two ways of life hang in the balance",12.0,0,tribeconflict-coal.en.0.txt
tribeconflict-coal,en,"Defending their ways of life, tribes face off over coal mine",8.0,1,tribeconflict-coal.en.1.txt
tribeconflict-coal,en,"Proposal puts tribes, and their ways of life, in heated dispute over coal",6.0,2,tribeconflict-coal.en.2.txt
tribeconflict-coal,en,"Defending their cultures, tribes are battling over planned coal mine",4.0,3,tribeconflict-coal.en.3.txt
tribeconflict-coal,en,Native American tribes fighting about plans for coal mine,2.0,4,tribeconflict-coal.en.4.txt
trigger-procon,en,"PRO/CON: Are ""trigger warnings"" on college textbooks and courses needed?",12.0,0,trigger-procon.en.0.txt
trigger-procon,en,PRO/CON: Should higher education come with a warning label?,8.0,1,trigger-procon.en.1.txt
trigger-procon,en,"PRO/CON: ""Trigger warnings"" in the college classroom",7.0,2,trigger-procon.en.2.txt
trigger-procon,en,"PRO/CON: Do ""trigger warnings"" help or hurt college classes?",6.0,3,trigger-procon.en.3.txt
trigger-procon,en,PRO/CON: Should colleges warn students about disturbing topics?,5.0,4,trigger-procon.en.4.txt
trophyhunting-research,en,Studies reveal hidden consequences of hunting Africa's trophy lions,12.0,0,trophyhunting-research.en.0.txt
trophyhunting-research,en,The big-game hunt for Africa's trophy lions is taking a toll in the wild,9.0,1,trophyhunting-research.en.1.txt
trophyhunting-research,en,Studies show there are many sides in the African lion-hunting debate,7.0,2,trophyhunting-research.en.2.txt
trophyhunting-research,en,"Africa's trophy lions are in great danger from hunters, studies say",5.0,3,trophyhunting-research.en.3.txt
trophyhunting-research,en,"Africa's lions are disappearing, but hunters say ""don't blame us""",3.0,4,trophyhunting-research.en.4.txt
tropical-dinosaurs,en,Mystery of the missing tropical dinosaurs is solved at last,12.0,0,tropical-dinosaurs.en.0.txt
tropical-dinosaurs,en,Scientists see why dinosaurs didn't stick their long necks into the tropics,9.0,1,tropical-dinosaurs.en.1.txt
tropical-dinosaurs,en,Why did big dinosaurs avoid the tropics? Scientists cite the weather,7.0,2,tropical-dinosaurs.en.2.txt
tropical-dinosaurs,en,"Tropics were ""not a happy place"" for the biggest dinosaurs, scientist says",5.0,3,tropical-dinosaurs.en.3.txt
tropical-dinosaurs,en,Scientists think they know why big dinosaurs didn't live in the tropics,4.0,4,tropical-dinosaurs.en.4.txt
trout-comeback,en,Big trout saved from close call with extinction,12.0,0,trout-comeback.en.0.txt
trout-comeback,en,Huge trout saved from close call with extinction,7.0,1,trout-comeback.en.1.txt
trout-comeback,en,Big trout makes a comeback from near extinction,6.0,2,trout-comeback.en.2.txt
trout-comeback,en,Big trout pulled from the brink of  extinction,5.0,3,trout-comeback.en.3.txt
trout-comeback,en,Scientists save big trout from near extinction,4.0,4,trout-comeback.en.4.txt
truck-prices,en,GM boosts prices as pickup truck battle rages,12.0,0,truck-prices.en.0.txt
truck-prices,en,"As its competitors lower prices, General Motors does the opposite",8.0,1,truck-prices.en.1.txt
truck-prices,en,General Motors hopes to pick up pickup sales by raising prices,7.0,2,truck-prices.en.2.txt
truck-prices,en,Trucks for more bucks: General Motors hopes raising prices will sell cars,5.0,3,truck-prices.en.3.txt
truck-prices,en,Truck company offers deals in hopes of more dollars,4.0,4,truck-prices.en.4.txt
trucker-thieves,en,Thieves pose as truckers to steal huge cargo loads,12.0,0,trucker-thieves.en.0.txt
trucker-thieves,en,"New twist on highway robbery, thieves pose as truckers to steal shipments",8.0,1,trucker-thieves.en.1.txt
trucker-thieves,en,Thief in trucker's clothing makes off with the goods,7.0,2,trucker-thieves.en.2.txt
trucker-thieves,en,Thieves using the Internet to stage fake pickups of company cargoes,5.0,3,trucker-thieves.en.3.txt
trucker-thieves,en,Fake truckers driving away with companies' cargo shipments,4.0,4,trucker-thieves.en.4.txt
trump-immigration,en,Trump touts program with dark history as deportation model,12.0,0,trump-immigration.en.0.txt
trump-immigration,en,GOP presidential candidate Trump likes deportation plan with a dark side,8.0,1,trump-immigration.en.1.txt
trump-immigration,en,GOP presidential candidate Trump likes Ike's deportation program,6.0,2,trump-immigration.en.2.txt
trump-immigration,en,GOP candidate Trump wants to send you home if you're in U.S. illegally,4.0,3,trump-immigration.en.3.txt
trump-immigration,en,GOP candidate Trump praises plan to deport farmworkers in U.S. illegally,3.0,4,trump-immigration.en.4.txt
trump-immigration-spanish,es,Trump pone como ejemplo de deportación undudoso programa de la época de Eisenhower,12.0,0,trump-immigration-spanish.es.0.txt
trump-immigration-spanish,es,El candidato presidencial Donald Trump favorece un plan de deportación que tiene un pasado dudoso,8.0,1,trump-immigration-spanish.es.1.txt
trump-immigration-spanish,es,Al candidato republicano Donald Trump le gusta el plan de deportación de Eisenhower,6.0,2,trump-immigration-spanish.es.2.txt
trump-immigration-spanish,es,Donald Trump quiere enviar a casa a los que están en Estados Unidos sin permiso,4.0,3,trump-immigration-spanish.es.3.txt
trump-immigration-spanish,es,El candidato republicano Donald Trump quiere expulsar a agricultores que están en contra de la ley,3.0,4,trump-immigration-spanish.es.4.txt
trump-muslimban,en,Trump rejects criticism of his proposal to ban Muslims,12.0,0,trump-muslimban.en.0.txt
trump-muslimban,en,Trump spurns critics who condemned his plan to bar Muslims from U.S.,9.0,1,trump-muslimban.en.1.txt
trump-muslimban,en,Trump shakes off critics who blasted idea to block Muslims from U.S.,7.0,2,trump-muslimban.en.2.txt
trump-muslimban,en,Candidate dismisses criticism of his plan to keep Muslims out of U.S.,5.0,3,trump-muslimban.en.3.txt
trump-muslimban,en,Presidential candidate stands by plan to keep Muslims out of U.S.,3.0,4,trump-muslimban.en.4.txt
trump-muslimban-spanish,es,Trump rechaza las críticas a supropuesta de prohibir la entrada a los musulmanes,12.0,0,trump-muslimban-spanish.es.0.txt
